edge_id,u,v,dist,edge_type
transfer_edge_000138,ew_1125736006,ride_1125736006,0.0,transfer
transfer_edge_000139,ew_1125736009,ride_1125736009,0.0,transfer
transfer_edge_000140,ew_1125736011,ride_1125736011,0.0,transfer
transfer_edge_000141,ew_1125736017,ride_1125736017,0.0,transfer
transfer_edge_000142,ew_1125736028,ride_1125736028,0.0,transfer
transfer_edge_000143,ew_1125736039,ride_1125736039,0.0,transfer
transfer_edge_000144,ew_1125736040,ride_1125736040,0.0,transfer
transfer_edge_000145,ew_1125736044,ride_1125736044,0.0,transfer
transfer_edge_000146,ew_1125736372,ride_1125736372,0.0,transfer
transfer_edge_000147,ew_1125736373,ride_1125736373,0.0,transfer
transfer_edge_000148,ew_1125743480,ride_1125743480,0.0,transfer
transfer_edge_000149,ew_1125743482,ride_1125743482,0.0,transfer
transfer_edge_000150,ew_1125743488,ride_1125743488,0.0,transfer
transfer_edge_000151,ew_1125743490,ride_1125743490,0.0,transfer
transfer_edge_000152,ew_1125743491,ride_1125743491,0.0,transfer
transfer_edge_000153,ew_1125743493,ride_1125743493,0.0,transfer
transfer_edge_000154,ew_1125743494,ride_1125743494,0.0,transfer
transfer_edge_000155,ew_1125743502,ride_1125743502,0.0,transfer
transfer_edge_000156,ew_1125743507,ride_1125743507,0.0,transfer
transfer_edge_000157,ew_1125743517,ride_1125743517,0.0,transfer
transfer_edge_000158,ew_1125743525,ride_1125743525,0.0,transfer
transfer_edge_000159,ew_1125743526,ride_1125743526,0.0,transfer
transfer_edge_000160,ew_1125743537,ride_1125743537,0.0,transfer
transfer_edge_000161,ew_1125743541,ride_1125743541,0.0,transfer
transfer_edge_000162,ew_1125743544,ride_1125743544,0.0,transfer
transfer_edge_000163,ew_1125743548,ride_1125743548,0.0,transfer
transfer_edge_000164,ew_1125743550,ride_1125743550,0.0,transfer
transfer_edge_000165,ew_1125743568,ride_1125743568,0.0,transfer
transfer_edge_000166,ew_1125743577,ride_1125743577,0.0,transfer
transfer_edge_000167,ew_1125743578,ride_1125743578,0.0,transfer
transfer_edge_000168,ew_1125743581,ride_1125743581,0.0,transfer
