edge_id,u,v,dist,edge_type
alight_edge_000305,ride_1125806300,ew_1125806300,0.0,alight
alight_edge_000306,ride_1125806302,ew_1125806302,0.0,alight
alight_edge_000307,ride_1125806304,ew_1125806304,0.0,alight
alight_edge_000308,ride_1125806308,ew_1125806308,0.0,alight
alight_edge_000309,ride_1125806336,ew_1125806336,0.0,alight
alight_edge_000310,ride_1125806340,ew_1125806340,0.0,alight
alight_edge_000311,ride_1125806341,ew_1125806341,0.0,alight
alight_edge_000312,ride_1125806357,ew_1125806357,0.0,alight
alight_edge_000313,ride_1125806358,ew_1125806358,0.0,alight
alight_edge_000314,ride_1125806376,ew_1125806376,0.0,alight
alight_edge_000315,ride_1125806394,ew_1125806394,0.0,alight
alight_edge_000316,ride_1125806400,ew_1125806400,0.0,alight
alight_edge_000317,ride_1125806413,ew_1125806413,0.0,alight
alight_edge_000318,ride_1125806420,ew_1125806420,0.0,alight
alight_edge_000319,ride_1125806422,ew_1125806422,0.0,alight
alight_edge_000320,ride_1125806439,ew_1125806439,0.0,alight
alight_edge_000321,ride_1125806441,ew_1125806441,0.0,alight
alight_edge_000322,ride_1125806451,ew_1125806451,0.0,alight
alight_edge_000323,ride_1125806465,ew_1125806465,0.0,alight
alight_edge_000324,ride_1125806471,ew_1125806471,0.0,alight
alight_edge_000325,ride_1125806478,ew_1125806478,0.0,alight
alight_edge_000326,ride_1125806480,ew_1125806480,0.0,alight
alight_edge_000327,ride_1125806482,ew_1125806482,0.0,alight
alight_edge_000328,ride_1125806486,ew_1125806486,0.0,alight
alight_edge_000329,ride_1125806488,ew_1125806488,0.0,alight
alight_edge_000330,ride_1125806490,ew_1125806490,0.0,alight
alight_edge_000331,ride_1125806496,ew_1125806496,0.0,alight
alight_edge_000332,ride_1125806500,ew_1125806500,0.0,alight
alight_edge_000333,ride_1125806502,ew_1125806502,0.0,alight
alight_edge_000334,ride_1125806508,ew_1125806508,0.0,alight
alight_edge_000335,ride_1125806512,ew_1125806512,0.0,alight
alight_edge_000336,ride_1125806514,ew_1125806514,0.0,alight
alight_edge_000337,ride_1125806520,ew_1125806520,0.0,alight
alight_edge_000338,ride_1125807752,ew_1125807752,0.0,alight
alight_edge_000339,ride_1125807754,ew_1125807754,0.0,alight
alight_edge_000340,ride_1125807756,ew_1125807756,0.0,alight
alight_edge_000341,ride_1125807757,ew_1125807757,0.0,alight
alight_edge_000342,ride_1125807759,ew_1125807759,0.0,alight
alight_edge_000343,ride_1125823554,ew_1125823554,0.0,alight
alight_edge_000344,ride_1125823566,ew_1125823566,0.0,alight
alight_edge_000345,ride_1125823568,ew_1125823568,0.0,alight
alight_edge_000346,ride_1125823572,ew_1125823572,0.0,alight
alight_edge_000347,ride_1125823597,ew_1125823597,0.0,alight
alight_edge_000348,ride_1125843135,ew_1125843135,0.0,alight
alight_edge_000349,ride_1125843142,ew_1125843142,0.0,alight
alight_edge_000350,ride_1125843149,ew_1125843149,0.0,alight
alight_edge_000351,ride_1125843152,ew_1125843152,0.0,alight
alight_edge_000352,ride_1125843155,ew_1125843155,0.0,alight
alight_edge_000353,ride_1125843159,ew_1125843159,0.0,alight
alight_edge_000354,ride_1125843160,ew_1125843160,0.0,alight
alight_edge_000355,ride_1125843169,ew_1125843169,0.0,alight
alight_edge_000356,ride_1125843171,ew_1125843171,0.0,alight
alight_edge_000357,ride_1125843176,ew_1125843176,0.0,alight
alight_edge_000358,ride_1125843180,ew_1125843180,0.0,alight
alight_edge_000359,ride_1125843181,ew_1125843181,0.0,alight
alight_edge_000360,ride_1125843182,ew_1125843182,0.0,alight
alight_edge_000361,ride_1125843183,ew_1125843183,0.0,alight
alight_edge_000362,ride_1125843184,ew_1125843184,0.0,alight
alight_edge_000363,ride_1125843187,ew_1125843187,0.0,alight
alight_edge_000364,ride_1125843193,ew_1125843193,0.0,alight
alight_edge_000365,ride_1125849226,ew_1125849226,0.0,alight
alight_edge_000366,ride_1125849228,ew_1125849228,0.0,alight
alight_edge_000367,ride_1125849234,ew_1125849234,0.0,alight
alight_edge_000368,ride_1125849247,ew_1125849247,0.0,alight
alight_edge_000369,ride_1125849258,ew_1125849258,0.0,alight
alight_edge_000370,ride_1125849263,ew_1125849263,0.0,alight
alight_edge_000371,ride_1125849270,ew_1125849270,0.0,alight
alight_edge_000372,ride_1125849277,ew_1125849277,0.0,alight
alight_edge_000373,ride_1125849288,ew_1125849288,0.0,alight
alight_edge_000374,ride_1125849293,ew_1125849293,0.0,alight
alight_edge_000375,ride_1125849298,ew_1125849298,0.0,alight
alight_edge_000376,ride_1125849305,ew_1125849305,0.0,alight
alight_edge_000377,ride_1125849318,ew_1125849318,0.0,alight
alight_edge_000378,ride_1125849330,ew_1125849330,0.0,alight
alight_edge_000379,ride_1125849349,ew_1125849349,0.0,alight
alight_edge_000380,ride_1125849355,ew_1125849355,0.0,alight
alight_edge_000381,ride_1125849360,ew_1125849360,0.0,alight
alight_edge_000382,ride_1125849366,ew_1125849366,0.0,alight
alight_edge_000383,ride_1125849380,ew_1125849380,0.0,alight
alight_edge_000384,ride_1125849398,ew_1125849398,0.0,alight
alight_edge_000385,ride_1125849405,ew_1125849405,0.0,alight
alight_edge_000386,ride_1125849416,ew_1125849416,0.0,alight
alight_edge_000387,ride_1125849418,ew_1125849418,0.0,alight
alight_edge_000388,ride_1125849427,ew_1125849427,0.0,alight
alight_edge_000389,ride_1125849442,ew_1125849442,0.0,alight
alight_edge_000390,ride_1125851330,ew_1125851330,0.0,alight
alight_edge_000391,ride_1125851337,ew_1125851337,0.0,alight
alight_edge_000392,ride_1125851341,ew_1125851341,0.0,alight
alight_edge_000393,ride_1125851346,ew_1125851346,0.0,alight
alight_edge_000394,ride_1125853529,ew_1125853529,0.0,alight
alight_edge_000395,ride_1125853534,ew_1125853534,0.0,alight
alight_edge_000396,ride_1125853535,ew_1125853535,0.0,alight
alight_edge_000397,ride_1125853537,ew_1125853537,0.0,alight
alight_edge_000398,ride_1125853538,ew_1125853538,0.0,alight
alight_edge_000399,ride_1125853539,ew_1125853539,0.0,alight
alight_edge_000400,ride_1125853540,ew_1125853540,0.0,alight
alight_edge_000401,ride_1125853541,ew_1125853541,0.0,alight
alight_edge_000402,ride_1125853545,ew_1125853545,0.0,alight
alight_edge_000403,ride_1125853549,ew_1125853549,0.0,alight
alight_edge_000404,ride_1125853554,ew_1125853554,0.0,alight
alight_edge_000405,ride_1125853556,ew_1125853556,0.0,alight
alight_edge_000406,ride_1125853557,ew_1125853557,0.0,alight
alight_edge_000407,ride_1125853561,ew_1125853561,0.0,alight
alight_edge_000408,ride_1125853564,ew_1125853564,0.0,alight
alight_edge_000409,ride_1125853568,ew_1125853568,0.0,alight
alight_edge_000410,ride_1125853569,ew_1125853569,0.0,alight
alight_edge_000411,ride_1125853576,ew_1125853576,0.0,alight
alight_edge_000412,ride_1125853580,ew_1125853580,0.0,alight
alight_edge_000413,ride_1125853581,ew_1125853581,0.0,alight
alight_edge_000414,ride_1125853582,ew_1125853582,0.0,alight
alight_edge_000415,ride_1296643953,ew_1296643953,0.0,alight
alight_edge_000416,ride_1296643963,ew_1296643963,0.0,alight
alight_edge_000417,ride_1296643969,ew_1296643969,0.0,alight
alight_edge_000418,ride_1296643986,ew_1296643986,0.0,alight
alight_edge_000419,ride_1296644018,ew_1296644018,0.0,alight
alight_edge_000420,ride_1296644035,ew_1296644035,0.0,alight
alight_edge_000421,ride_1296644040,ew_1296644040,0.0,alight
alight_edge_000422,ride_1296644112,ew_1296644112,0.0,alight
alight_edge_000423,ride_1296644113,ew_1296644113,0.0,alight
alight_edge_000424,ride_1296644131,ew_1296644131,0.0,alight
alight_edge_000425,ride_1296644153,ew_1296644153,0.0,alight
alight_edge_000426,ride_1296644174,ew_1296644174,0.0,alight
alight_edge_000427,ride_1296644200,ew_1296644200,0.0,alight
alight_edge_000428,ride_1296644206,ew_1296644206,0.0,alight
alight_edge_000429,ride_1296644244,ew_1296644244,0.0,alight
alight_edge_000430,ride_1296644262,ew_1296644262,0.0,alight
alight_edge_000431,ride_1296644266,ew_1296644266,0.0,alight
alight_edge_000432,ride_1296644268,ew_1296644268,0.0,alight
alight_edge_000433,ride_1296644270,ew_1296644270,0.0,alight
alight_edge_000434,ride_1296644284,ew_1296644284,0.0,alight
alight_edge_000435,ride_1296644327,ew_1296644327,0.0,alight
alight_edge_000436,ride_1296644338,ew_1296644338,0.0,alight
alight_edge_000437,ride_1296644370,ew_1296644370,0.0,alight
