edge_id,u,v,dist,edge_type
sw_edge_000076,sw_1125768714,sw_333802599,53.30291649536805,start_walk
sw_edge_000077,sw_333802982,sw_5554205116,92.8254216527383,start_walk
sw_edge_000078,sw_5554205116,sw_333802982,92.8254216527383,start_walk
sw_edge_000079,sw_333802982,sw_8073864807,148.5227672717433,start_walk
sw_edge_000080,sw_8073864807,sw_333802982,148.5227672717433,start_walk
sw_edge_000081,sw_333802982,sw_8074013583,29.370601707918183,start_walk
sw_edge_000082,sw_8074013583,sw_333802982,29.370601707918183,start_walk
sw_edge_000083,sw_333803154,sw_333837298,85.37242411819157,start_walk
sw_edge_000084,sw_333837298,sw_333803154,85.37242411819157,start_walk
sw_edge_000085,sw_333803154,sw_1489606897,68.14225245149976,start_walk
sw_edge_000086,sw_1489606897,sw_333803154,68.14225245149976,start_walk
sw_edge_000087,sw_333803154,sw_8077551663,58.368600553112095,start_walk
sw_edge_000088,sw_8077551663,sw_333803154,58.368600553112095,start_walk
sw_edge_000089,sw_333803181,sw_2953733861,167.20934682152878,start_walk
sw_edge_000090,sw_2953733861,sw_333803181,167.20934682152878,start_walk
sw_edge_000091,sw_333803181,sw_2955446668,64.24610369085815,start_walk
sw_edge_000092,sw_2955446668,sw_333803181,64.24610369085815,start_walk
sw_edge_000093,sw_333803181,sw_11379131772,52.592197218756915,start_walk
sw_edge_000094,sw_11379131772,sw_333803181,52.592197218756915,start_walk
sw_edge_000095,sw_333803294,sw_1125783381,63.4365706642216,start_walk
sw_edge_000096,sw_1125783381,sw_333803294,63.4365706642216,start_walk
sw_edge_000097,sw_333803294,sw_2997070914,335.3939784061265,start_walk
sw_edge_000098,sw_2997070914,sw_333803294,335.3939784061265,start_walk
sw_edge_000099,sw_333803294,sw_8024453967,147.6127382426878,start_walk
sw_edge_000100,sw_8024453967,sw_333803294,147.6127382426878,start_walk
sw_edge_000101,sw_333803513,sw_2955446668,151.33461865206223,start_walk
sw_edge_000102,sw_2955446668,sw_333803513,151.33461865206223,start_walk
sw_edge_000103,sw_333803513,sw_3028868863,146.7084744642678,start_walk
sw_edge_000104,sw_3028868863,sw_333803513,146.7084744642678,start_walk
sw_edge_000105,sw_333803513,sw_7941184907,100.1211929188885,start_walk
sw_edge_000106,sw_7941184907,sw_333803513,100.1211929188885,start_walk
sw_edge_000107,sw_333804172,sw_1321508201,107.30663671017251,start_walk
sw_edge_000108,sw_1321508201,sw_333804172,107.30663671017251,start_walk
sw_edge_000109,sw_333804172,sw_1488495398,75.90920545766092,start_walk
sw_edge_000110,sw_1488495398,sw_333804172,75.90920545766092,start_walk
sw_edge_000111,sw_333804172,sw_1488495430,133.37385602424624,start_walk
sw_edge_000112,sw_1488495430,sw_333804172,133.37385602424624,start_walk
sw_edge_000113,sw_333806758,sw_1553483337,90.98548293995519,start_walk
sw_edge_000114,sw_1553483337,sw_333806758,90.98548293995519,start_walk
sw_edge_000115,sw_333806758,sw_8076954776,74.31205239144312,start_walk
sw_edge_000116,sw_8076954776,sw_333806758,74.31205239144312,start_walk
sw_edge_000117,sw_333806758,sw_13337935402,20.242144043109718,start_walk
sw_edge_000118,sw_13337935402,sw_333806758,20.242144043109718,start_walk
sw_edge_000119,sw_333811802,sw_1296644018,170.6671416970078,start_walk
sw_edge_000120,sw_1296644018,sw_333811802,170.6671416970078,start_walk
sw_edge_000121,sw_333811802,sw_1296644131,198.8142215200457,start_walk
sw_edge_000122,sw_1296644131,sw_333811802,198.8142215200457,start_walk
sw_edge_000123,sw_333811802,sw_1321635879,76.96965323188917,start_walk
sw_edge_000124,sw_1321635879,sw_333811802,76.96965323188917,start_walk
sw_edge_000125,sw_333816262,sw_1125743578,70.5619872975237,start_walk
sw_edge_000126,sw_1125743578,sw_333816262,70.5619872975237,start_walk
sw_edge_000127,sw_333816262,sw_1125743640,216.3250830102069,start_walk
sw_edge_000128,sw_1125743640,sw_333816262,216.3250830102069,start_walk
sw_edge_000129,sw_333816262,sw_1125743654,196.69347515896044,start_walk
sw_edge_000130,sw_1125743654,sw_333816262,196.69347515896044,start_walk
sw_edge_000131,sw_333819288,sw_1490401257,43.89477333513311,start_walk
sw_edge_000132,sw_1490401257,sw_333819288,43.89477333513311,start_walk
sw_edge_000133,sw_333819288,sw_9223033368,151.3463217969943,start_walk
sw_edge_000134,sw_9223033368,sw_333819288,151.3463217969943,start_walk
sw_edge_000135,sw_333819288,sw_12075171882,48.06765311468495,start_walk
sw_edge_000136,sw_12075171882,sw_333819288,48.06765311468495,start_walk
sw_edge_000137,sw_333820518,sw_1030434633,66.46179815173346,start_walk
sw_edge_000138,sw_1030434633,sw_333820518,66.46179815173346,start_walk
sw_edge_000139,sw_333820518,sw_1125755762,267.3052322642433,start_walk
sw_edge_000140,sw_1125755762,sw_333820518,267.3052322642433,start_walk
sw_edge_000141,sw_333820518,sw_1551431175,322.3339377675476,start_walk
sw_edge_000142,sw_1551431175,sw_333820518,322.3339377675476,start_walk
sw_edge_000143,sw_333820518,sw_4783888786,53.62077214371337,start_walk
sw_edge_000144,sw_4783888786,sw_333820518,53.62077214371337,start_walk
sw_edge_000145,sw_333825267,sw_1556617282,110.46627781569819,start_walk
sw_edge_000146,sw_1556617282,sw_333825267,110.46627781569819,start_walk
sw_edge_000147,sw_333825267,sw_4465613800,265.8957082450744,start_walk
sw_edge_000148,sw_4465613800,sw_333825267,265.8957082450744,start_walk
sw_edge_000149,sw_333825267,sw_7965632346,123.16857639311928,start_walk
sw_edge_000150,sw_7965632346,sw_333825267,123.16857639311928,start_walk
sw_edge_000151,sw_333827569,sw_1489517767,107.87583294828842,start_walk
sw_edge_000152,sw_1489517767,sw_333827569,107.87583294828842,start_walk
sw_edge_000153,sw_333827569,sw_2956854465,59.80376550722017,start_walk
sw_edge_000154,sw_2956854465,sw_333827569,59.80376550722017,start_walk
sw_edge_000155,sw_333827569,sw_13196866582,97.31940939240312,start_walk
sw_edge_000156,sw_13196866582,sw_333827569,97.31940939240312,start_walk
sw_edge_000157,sw_333828306,sw_1125768659,59.88169526786337,start_walk
sw_edge_000158,sw_1125768659,sw_333828306,59.88169526786337,start_walk
sw_edge_000159,sw_333828306,sw_1125768682,82.11680395217381,start_walk
sw_edge_000160,sw_1125768682,sw_333828306,82.11680395217381,start_walk
sw_edge_000161,sw_333828306,sw_1125768712,53.291304101678364,start_walk
sw_edge_000162,sw_1125768712,sw_333828306,53.291304101678364,start_walk
sw_edge_000163,sw_333828306,sw_1553540780,62.97774054701871,start_walk
sw_edge_000164,sw_1553540780,sw_333828306,62.97774054701871,start_walk
sw_edge_000165,sw_333833129,sw_1321728286,35.306378615256506,start_walk
sw_edge_000166,sw_1321728286,sw_333833129,35.306378615256506,start_walk
sw_edge_000167,sw_333833129,sw_1553540722,79.23327803880898,start_walk
sw_edge_000168,sw_1553540722,sw_333833129,79.23327803880898,start_walk
sw_edge_000169,sw_333833129,sw_6056185349,187.52684982539157,start_walk
sw_edge_000170,sw_6056185349,sw_333833129,187.52684982539157,start_walk
sw_edge_000171,sw_333833129,sw_9056946342,30.566548564706252,start_walk
sw_edge_000172,sw_9056946342,sw_333833129,30.566548564706252,start_walk
sw_edge_000173,sw_333833195,sw_1567215582,23.613337978990018,start_walk
sw_edge_000174,sw_1567215582,sw_333833195,23.613337978990018,start_walk
sw_edge_000175,sw_333833195,sw_9662737017,102.10338478065273,start_walk
sw_edge_000176,sw_9662737017,sw_333833195,102.10338478065273,start_walk
sw_edge_000177,sw_333837298,sw_1489597009,80.85837263731068,start_walk
sw_edge_000178,sw_1489597009,sw_333837298,80.85837263731068,start_walk
sw_edge_000179,sw_333837298,sw_1489608685,25.085981252651465,start_walk
sw_edge_000180,sw_1489608685,sw_333837298,25.085981252651465,start_walk
sw_edge_000181,sw_334408953,sw_334408954,37.03671412443347,start_walk
sw_edge_000182,sw_334408954,sw_334408953,37.03671412443347,start_walk
sw_edge_000183,sw_334408953,sw_1125807752,42.39778666750944,start_walk
sw_edge_000184,sw_1125807752,sw_334408953,42.39778666750944,start_walk
sw_edge_000185,sw_334408953,sw_1553799628,63.69555202646742,start_walk
sw_edge_000186,sw_1553799628,sw_334408953,63.69555202646742,start_walk
sw_edge_000187,sw_334408953,sw_1553799629,70.93956828494083,start_walk
sw_edge_000188,sw_1553799629,sw_334408953,70.93956828494083,start_walk
sw_edge_000189,sw_334408954,sw_1125807754,132.50915919037556,start_walk
sw_edge_000190,sw_1125807754,sw_334408954,132.50915919037556,start_walk
sw_edge_000191,sw_334408954,sw_1125807756,33.547449313803355,start_walk
sw_edge_000192,sw_1125807756,sw_334408954,33.547449313803355,start_walk
sw_edge_000193,sw_334408954,sw_1553799632,50.799826247342374,start_walk
sw_edge_000194,sw_1553799632,sw_334408954,50.799826247342374,start_walk
sw_edge_000195,sw_334408955,sw_1097695898,269.8522728055991,start_walk
sw_edge_000196,sw_1097695898,sw_334408955,269.8522728055991,start_walk
sw_edge_000197,sw_334408955,sw_1125807756,45.21510531103157,start_walk
sw_edge_000198,sw_1125807756,sw_334408955,45.21510531103157,start_walk
sw_edge_000199,sw_334408955,sw_8024389702,187.30982860244634,start_walk
sw_edge_000200,sw_8024389702,sw_334408955,187.30982860244634,start_walk
sw_edge_000201,sw_334408956,sw_334408957,59.503654788903276,start_walk
sw_edge_000202,sw_334408957,sw_334408956,59.503654788903276,start_walk
sw_edge_000203,sw_334408956,sw_7979678660,22.714819001831057,start_walk
sw_edge_000204,sw_7979678660,sw_334408956,22.714819001831057,start_walk
sw_edge_000205,sw_334408956,sw_9662638973,127.49387038302626,start_walk
sw_edge_000206,sw_9662638973,sw_334408956,127.49387038302626,start_walk
sw_edge_000207,sw_334408957,sw_1030435789,63.213087258008144,start_walk
sw_edge_000208,sw_1030435789,sw_334408957,63.213087258008144,start_walk
sw_edge_000209,sw_334408957,sw_1125736006,55.50554056744508,start_walk
sw_edge_000210,sw_1125736006,sw_334408957,55.50554056744508,start_walk
sw_edge_000211,sw_334408959,sw_8992042081,32.05864502956656,start_walk
sw_edge_000212,sw_8992042081,sw_334408959,32.05864502956656,start_walk
sw_edge_000213,sw_334408959,sw_13251360080,12.259465604611695,start_walk
sw_edge_000214,sw_13251360080,sw_334408959,12.259465604611695,start_walk
sw_edge_000215,sw_334408960,sw_1125743494,372.6563267637633,start_walk
sw_edge_000216,sw_1125743494,sw_334408960,372.6563267637633,start_walk
sw_edge_000217,sw_334408960,sw_13251360077,104.77057433186502,start_walk
sw_edge_000218,sw_13251360077,sw_334408960,104.77057433186502,start_walk
sw_edge_000219,sw_334408960,sw_13251360078,3.1788261500525627,start_walk
sw_edge_000220,sw_13251360078,sw_334408960,3.1788261500525627,start_walk
sw_edge_000221,sw_334408960,sw_13251360080,32.36670796834624,start_walk
sw_edge_000222,sw_13251360080,sw_334408960,32.36670796834624,start_walk
sw_edge_000223,sw_334408961,sw_334408969,115.33024240508547,start_walk
sw_edge_000224,sw_334408969,sw_334408961,115.33024240508547,start_walk
sw_edge_000225,sw_334408961,sw_1553702937,232.48701553007513,start_walk
sw_edge_000226,sw_1553702937,sw_334408961,232.48701553007513,start_walk
sw_edge_000227,sw_334408961,sw_2990326090,127.54831353075335,start_walk
sw_edge_000228,sw_2990326090,sw_334408961,127.54831353075335,start_walk
sw_edge_000229,sw_334408961,sw_13251360060,7.915443394029777,start_walk
sw_edge_000230,sw_13251360060,sw_334408961,7.915443394029777,start_walk
sw_edge_000231,sw_334408962,sw_334408969,39.64614926252512,start_walk
sw_edge_000232,sw_334408969,sw_334408962,39.64614926252512,start_walk
sw_edge_000233,sw_334408962,sw_1125755775,269.83838570634634,start_walk
sw_edge_000234,sw_1125755775,sw_334408962,269.83838570634634,start_walk
sw_edge_000235,sw_334408962,sw_8067982453,113.98556394794016,start_walk
sw_edge_000236,sw_8067982453,sw_334408962,113.98556394794016,start_walk
sw_edge_000237,sw_334408962,sw_13251360066,7.433415219155259,start_walk
sw_edge_000238,sw_13251360066,sw_334408962,7.433415219155259,start_walk
sw_edge_000239,sw_334408965,sw_1321728202,26.671897471755834,start_walk
sw_edge_000240,sw_1321728202,sw_334408965,26.671897471755834,start_walk
sw_edge_000241,sw_334408965,sw_1553503774,89.45897919710397,start_walk
sw_edge_000242,sw_1553503774,sw_334408965,89.45897919710397,start_walk
sw_edge_000243,sw_334408965,sw_13337935401,23.455440912229747,start_walk
sw_edge_000244,sw_13337935401,sw_334408965,23.455440912229747,start_walk
sw_edge_000245,sw_334408969,sw_13251360064,7.898652950808142,start_walk
sw_edge_000246,sw_13251360064,sw_334408969,7.898652950808142,start_walk
sw_edge_000247,sw_334408970,sw_2990331617,58.54680398023294,start_walk
sw_edge_000248,sw_2990331617,sw_334408970,58.54680398023294,start_walk
sw_edge_000249,sw_334408970,sw_13251360052,95.75878929435481,start_walk
sw_edge_000250,sw_13251360052,sw_334408970,95.75878929435481,start_walk
sw_edge_000251,sw_334408970,sw_13251360077,7.177421041994209,start_walk
sw_edge_000252,sw_13251360077,sw_334408970,7.177421041994209,start_walk
sw_edge_000253,sw_334408970,sw_13251360078,105.1268569341529,start_walk
sw_edge_000254,sw_13251360078,sw_334408970,105.1268569341529,start_walk
sw_edge_000255,sw_334408974,sw_1125718846,59.85577297216875,start_walk
sw_edge_000256,sw_1125718846,sw_334408974,59.85577297216875,start_walk
sw_edge_000257,sw_334408974,sw_1125736028,52.818966222157414,start_walk
sw_edge_000258,sw_1125736028,sw_334408974,52.818966222157414,start_walk
sw_edge_000259,sw_334408974,sw_3949404404,62.12680298153387,start_walk
sw_edge_000260,sw_3949404404,sw_334408974,62.12680298153387,start_walk
sw_edge_000261,sw_334408974,sw_3954377293,50.79141436383252,start_walk
sw_edge_000262,sw_3954377293,sw_334408974,50.79141436383252,start_walk
sw_edge_000263,sw_765385692,sw_1125755729,268.37079705642236,start_walk
sw_edge_000264,sw_1125755729,sw_765385692,268.37079705642236,start_walk
sw_edge_000265,sw_765385692,sw_1125755762,61.499164842608586,start_walk
sw_edge_000266,sw_1125755762,sw_765385692,61.499164842608586,start_walk
sw_edge_000267,sw_765385692,sw_1553503708,63.34849742202817,start_walk
sw_edge_000268,sw_1553503708,sw_765385692,63.34849742202817,start_walk
sw_edge_000269,sw_1030432107,sw_1296644131,45.97011822667361,start_walk
sw_edge_000270,sw_1296644131,sw_1030432107,45.97011822667361,start_walk
sw_edge_000271,sw_1030432107,sw_8074013547,96.59215409583182,start_walk
sw_edge_000272,sw_8074013547,sw_1030432107,96.59215409583182,start_walk
sw_edge_000273,sw_1030432107,sw_8074013565,88.48193123423297,start_walk
sw_edge_000274,sw_8074013565,sw_1030432107,88.48193123423297,start_walk
sw_edge_000275,sw_1030432186,sw_1125728473,52.28996836470544,start_walk
sw_edge_000276,sw_1125728473,sw_1030432186,52.28996836470544,start_walk
sw_edge_000277,sw_1030432186,sw_1125849258,43.48303101168659,start_walk
sw_edge_000278,sw_1125849258,sw_1030432186,43.48303101168659,start_walk
sw_edge_000279,sw_1030432186,sw_1125849263,43.245550436258405,start_walk
sw_edge_000280,sw_1125849263,sw_1030432186,43.245550436258405,start_walk
sw_edge_000281,sw_1030432186,sw_1125849305,47.63482358780945,start_walk
sw_edge_000282,sw_1125849305,sw_1030432186,47.63482358780945,start_walk
sw_edge_000283,sw_1030432308,sw_1553543880,73.52676826874746,start_walk
sw_edge_000284,sw_1553543880,sw_1030432308,73.52676826874746,start_walk
sw_edge_000285,sw_1030432308,sw_1553543893,52.002001730918785,start_walk
sw_edge_000286,sw_1553543893,sw_1030432308,52.002001730918785,start_walk
sw_edge_000287,sw_1030432308,sw_7965333926,32.184895703891414,start_walk
sw_edge_000288,sw_7965333926,sw_1030432308,32.184895703891414,start_walk
sw_edge_000289,sw_1030432348,sw_1553790739,843.3691304701645,start_walk
sw_edge_000290,sw_1553790739,sw_1030432348,843.3691304701645,start_walk
sw_edge_000291,sw_1030432348,sw_7941071677,254.7936037351801,start_walk
sw_edge_000292,sw_7941071677,sw_1030432348,254.7936037351801,start_walk
sw_edge_000293,sw_1030432348,sw_8074470251,56.969741484295525,start_walk
sw_edge_000294,sw_8074470251,sw_1030432348,56.969741484295525,start_walk
sw_edge_000295,sw_1030432374,sw_1125853541,57.01267338114475,start_walk
