node_id,base_node_id,x,y,lon,lat
1553551640,1553551640,638401.2488456573,909252.0689857258,124.2565164,8.2237597
1553551645,1553551645,638538.1042190322,909259.8963437682,124.2577589,8.2238266
1553551672,1553551672,638457.4626636873,909274.1954269641,124.2570273,8.2239582
1553551673,1553551673,638270.3004828938,909268.1567976387,124.2553282,8.2239089
1553551676,1553551676,638576.6293286604,909287.8170592653,124.2581094,8.224078
1553551682,1553551682,638249.7886723707,909306.5409876705,124.2551431,8.2242566
1553551683,1553551683,638508.6071776861,909314.3968476062,124.2574927,8.2243203
1553551691,1553551691,638178.9853686434,909345.3647344132,124.2545015,8.2246097
1553551695,1553551695,638433.5279270916,909353.6269945143,124.2568123,8.2246772
1553551715,1553551715,638120.4799108171,909365.5281057184,124.253971,8.2247937
1553551719,1553551719,638366.7184936726,909369.451392906,124.2562063,8.2248222
1553551728,1553551728,638294.5744662852,909414.2420419302,124.2555527,8.2252293
1553551732,1553551732,638088.2924056697,909417.4881087188,124.2536803,8.2252645
1553551739,1553551739,638101.4531741043,909457.426368447,124.2538009,8.2256253
1553551771,1553551771,638117.0215337365,909498.9534623582,124.2539434,8.2260004
1553551816,1553551816,638101.343642178,909601.4557187062,124.253804,8.2269278
1553551827,1553551827,640514.0877198732,909725.8398706677,124.2757089,8.2279837
1553551845,1553551845,638415.0980626376,910069.2731738901,124.2566654,8.2311495
1553551846,1553551846,638543.0366658606,910081.2528480362,124.2578271,8.2312542
1553551848,1553551848,638424.9932448876,910114.0558047191,124.2567565,8.2315542
1553554392,1553554392,640379.4624579939,909824.0265555409,124.2744897,8.2288755
1553554449,1553554449,641159.5582135604,910010.0039399168,124.2815763,8.2305348
1553599391,1553599391,641015.5543255662,910804.2304641518,124.2802922,8.2377213
1553599599,1553599599,640108.6231024697,911164.6581817515,124.2720699,8.2410069
1553599606,1553599606,640051.7185535766,911204.7836033009,124.2715545,8.2413714
1553599608,1553599608,640211.4330111407,911214.0831971746,124.2730046,8.2414509
1553599617,1553599617,640268.8309554497,911261.1631953124,124.273527,8.241875
1553599636,1553599636,639766.5447239487,911440.9720947527,124.2689726,8.2435155
1553599642,1553599642,639612.9646459648,911467.189673974,124.2675792,8.243757
1553599654,1553599654,639227.7838991019,911518.1519813793,124.2640841,8.2442289
1553599660,1553599660,639157.0261374089,911539.7676883218,124.2634424,8.2444264
1553605669,1553605669,639673.4263243179,911454.9081033951,124.2681277,8.2436442
1553605673,1553605673,639712.3883830507,911840.4367906722,124.2684925,8.2471295
1553605676,1553605676,639732.6305162947,911883.6494724064,124.2686775,8.2475197
1553605678,1553605678,639814.0706058203,912105.5331288205,124.2694232,8.2495239
1553605680,1553605680,639921.3659242359,912371.7314769126,124.2704049,8.2519281
1553605682,1553605682,639774.0285733748,912431.0756023925,124.2690691,8.252469
1553618730,1553618730,640231.7497361721,911306.4714404894,124.2731917,8.2422858
1553618791,1553618791,640393.0981365687,911483.7596572514,124.2746615,8.2438844
1553618839,1553618839,639936.1570348314,911673.3868194886,124.270519,8.2456124
1553618843,1553618843,640174.872420386,911676.9444466508,124.2726861,8.2456377
1553618881,1553618881,640342.8930081995,911747.8424243884,124.2742134,8.246274
1553618884,1553618884,639934.3792068905,911778.6203816149,124.2705059,8.2465641
1553618889,1553618889,640164.0018663565,911797.2654467446,124.2725909,8.2467261
1553618894,1553618894,639844.581057572,911801.7335895164,124.2696914,8.2467757
1553618899,1553618899,639954.3882001494,911798.1129872293,124.2706881,8.2467398
1553618904,1553618904,639943.9695739355,911800.8111725537,124.2705936,8.2467645
1553618929,1553618929,640175.8980962785,911825.2248904757,124.2726997,8.2469786
1553618930,1553618930,639848.148608746,911826.4927831597,124.2697245,8.2469995
1553618933,1553618933,639994.8791440873,911833.8486798153,124.2710567,8.2470618
1553618934,1553618934,640348.4479102143,911833.2613955117,124.2742663,8.2470463
1553618935,1553618935,639946.1164434988,911846.2111961734,124.2706144,8.247175
1553618937,1553618937,639892.6240226636,911856.3471149037,124.2701291,8.2472682
1553618939,1553618939,639854.8896939489,911864.8081450227,124.2697868,8.2473458
1553618941,1553618941,639825.1464669628,911871.8349490848,124.269517,8.2474102
1553618970,1553618970,639797.6551459695,911877.3982124378,124.2692676,8.2474613
1553618980,1553618980,639767.0669426597,911879.9438699059,124.26899,8.2474852
1553618985,1553618985,639506.5140017285,911881.5936895951,124.2666248,8.2475076
1553618989,1553618989,639701.6587527888,911892.5080826869,124.2683966,8.2476007
1553619001,1553619001,640203.6720912029,911896.9031297459,124.2729539,8.247626
1553619007,1553619007,639888.3986203154,911958.7752052785,124.2700937,8.2481946
1553619035,1553619035,639861.778787525,911967.4263818817,124.2698523,8.2482736
1553619040,1553619040,640047.3986001315,911966.7011598577,124.2715373,8.2482617
1553619044,1553619044,639830.8647319583,911978.9279471289,124.269572,8.2483785
1553619050,1553619050,639989.3229180854,911956.3097066745,124.2710098,8.2481694
1553619053,1553619053,639804.3905358149,911990.2888329447,124.269332,8.248482
1553619056,1553619056,639775.9965421307,911999.1445185154,124.2690745,8.2485629
1553619059,1553619059,639748.3634042124,912011.2315797979,124.268824,8.248673
1553619063,1553619063,639946.7435571076,912002.2529929036,124.2706246,8.2485861
1553619068,1553619068,639722.4446446269,912021.1456734812,124.268589,8.2487634
1553619091,1553619091,639926.3740397993,912064.9424732652,124.2704415,8.2491536
1553619096,1553619096,639899.0568180336,912074.6750862808,124.2701938,8.2492424
1553619100,1553619100,639871.4189234019,912084.7937252643,124.2699432,8.2493347
1553619103,1553619103,639845.2679560801,912094.9834564924,124.2697061,8.2494276
1553619106,1553619106,639790.8454785747,912113.6422255593,124.2692126,8.2495979
1553619109,1553619109,639768.6643241356,912122.5508289787,124.2690115,8.2496791
1553619117,1553619117,639921.8033743423,912140.8191603421,124.2704022,8.2498399
1553619120,1553619120,639895.0685849027,912147.5458392964,124.2701597,8.2499015
1553619142,1553619142,639997.3850310692,912157.4809057958,124.2710888,8.2499884
1553619146,1553619146,639865.6234894689,912157.8688278053,124.2698927,8.2499957
1553619150,1553619150,639836.9227579416,912166.2148151145,124.2696324,8.250072
1553619155,1553619155,639810.808515884,912175.2656989973,124.2693956,8.2501546
1553619206,1553619206,639857.6497499733,912223.1300366281,124.2698222,8.2505861
1553619212,1553619212,639705.7976979804,912240.2074018489,124.2684442,8.2507449
1553619236,1553619236,639684.5815014958,912267.8734990226,124.2682524,8.2509957
1553619264,1553619264,639819.0806182821,912272.5030765149,124.2694735,8.2510337
1553619283,1553619283,639775.2843541745,912316.7507126996,124.2690772,8.2514351
1553619302,1553619302,639846.3934062861,912322.9924178807,124.2697229,8.2514895
1553619307,1553619307,639790.9300613261,912343.4281754848,124.26922,8.2516759
1553619345,1553619345,639859.9065750262,912351.6978050377,124.2698464,8.2517487
1553619358,1553619358,640019.2199812029,912378.3571807693,124.2712934,8.2519852
1553619362,1553619362,639772.6966694966,912385.7224214016,124.2690557,8.2520589
1553619366,1553619366,639879.4998085768,912387.521798014,124.2700253,8.2520721
1553619371,1553619371,639840.4516241546,912403.9846000624,124.2696713,8.2522221
1553619398,1553619398,640047.7725893271,912409.5654365835,124.2715535,8.2522666
1553619402,1553619402,639792.3751197308,912422.4755122917,124.2692354,8.2523907
1553619407,1553619407,639983.7661184372,912421.4701072248,124.2709728,8.2523761
1553619410,1553619410,640080.1682438656,912441.217227661,124.2718485,8.2525519
1553619415,1553619415,639988.5017513841,912442.5839092687,124.2710164,8.2525669
1553619417,1553619417,640132.3678862486,912456.3119542333,124.2723228,8.2526869
1553619419,1553619419,640104.327797452,912468.2426552331,124.2720686,8.2527956
1553619421,1553619421,639996.1701997877,912469.7889701807,124.2710868,8.2528127
1553619424,1553619424,639959.9831213423,912469.8948918404,124.2707583,8.2528147
1553619435,1553619435,639913.3516388255,912473.9263705775,124.2703351,8.2528525
1553619438,1553619438,639963.3427693837,912480.3222530206,124.2707891,8.2529089
1553619443,1553619443,639873.4196527345,912487.7434526567,124.269973,8.2529786
1553624532,1553624532,639682.1081902462,911277.4987908334,124.2682014,8.2420396
1553624533,1553624533,639599.7904977002,911275.8774899368,124.2674541,8.2420273
1553624541,1553624541,639618.1115895897,911445.5765353168,124.2676253,8.2435614
1553624552,1553624552,639628.3268128714,911465.3364381759,124.2677186,8.2437398
1553624555,1553624555,639801.0286589304,911467.4992364754,124.2692864,8.2437544
1553624556,1553624556,639771.7549367864,911475.7661051967,124.2690209,8.24383
1553624557,1553624557,639541.6250595371,911484.578799539,124.2669321,8.2439163
1553624559,1553624559,639678.8349492241,911517.4472766758,124.2681786,8.2442096
1553624564,1553624564,639630.9428396652,911522.7026432677,124.267744,8.2442585
1553624566,1553624566,639558.8335797596,911532.7135943354,124.2670897,8.2443511
1553624571,1553624571,639633.9579931574,911565.3740201235,124.2677726,8.2446443
1553624573,1553624573,639574.541403765,911567.7399010108,124.2672333,8.2446674
1553624577,1553624577,639638.3345092359,911602.5538875476,124.2678134,8.2449804
1553624584,1553624584,639584.5038417021,911604.6720837284,124.2673248,8.2450011
1553624585,1553624585,639641.5906619638,911638.7018060476,124.267844,8.2453072
1553624586,1553624586,639587.992737831,911643.8616827141,124.2673576,8.2453554
1553624588,1553624588,639646.9871630346,911680.7614988905,124.2678942,8.2456874
1553624590,1553624590,639597.5003994007,911685.2377515265,124.2674451,8.2457293
1553624592,1553624592,639668.7704779669,911849.2552619015,124.2680968,8.2472105
1553630130,1553630130,639586.830915917,910714.4766637809,124.2673203,8.2369508
1553630140,1553630140,639445.1691398468,910802.9784568356,124.2660369,8.2377552
1553630143,1553630143,639537.1268595507,910832.3965233987,124.2668725,8.2380186
1553630154,1553630154,639437.1052601048,910830.8301415661,124.2659645,8.2380073
1553630156,1553630156,639509.2643109702,910850.6424125785,124.2666201,8.2381844
1553630160,1553630160,639426.6747640348,910858.0993170296,124.2658706,8.2382542
1553630162,1553630162,639241.5783830854,910862.655599748,124.2641905,8.2383007
1553630165,1553630165,639271.8859890864,910868.9107493543,124.2644658,8.2383564
1553630166,1553630166,639493.7950191727,910875.8167101797,124.2664804,8.2384125
1553630180,1553630180,639272.8758403731,910977.381746947,124.2644779,8.2393373
1553630184,1553630184,639237.6780899998,910988.2510094075,124.2641587,8.2394366
1553630189,1553630189,639272.480466802,911008.3428814935,124.2644752,8.2396173
1553630193,1553630193,639346.7423233786,911066.753986323,124.265151,8.2401434
1553630217,1553630217,639293.8432083651,911108.5074430385,124.264672,8.2405225
1553630218,1553630218,639304.6565166448,911120.3626579592,124.2647705,8.2406294
1553630220,1553630220,639342.737052879,911120.9918469085,124.2651162,8.240634
1553630237,1553630237,639326.0625251362,911140.6775951794,124.2649654,8.2408125
1553630240,1553630240,639312.1109092232,911159.7527171129,124.2648393,8.2409854
