edge_id,u,v,dist,edge_type
wait_edge_000054,sw_1030434227,ride_1030434227,0.0,wait
wait_edge_000055,sw_1030434296,ride_1030434296,0.0,wait
wait_edge_000056,sw_1030434332,ride_1030434332,0.0,wait
wait_edge_000057,sw_1030434357,ride_1030434357,0.0,wait
wait_edge_000058,sw_1030434443,ride_1030434443,0.0,wait
wait_edge_000059,sw_1030434458,ride_1030434458,0.0,wait
wait_edge_000060,sw_1030434476,ride_1030434476,0.0,wait
wait_edge_000061,sw_1030434487,ride_1030434487,0.0,wait
wait_edge_000062,sw_1030434574,ride_1030434574,0.0,wait
wait_edge_000063,sw_1030434607,ride_1030434607,0.0,wait
wait_edge_000064,sw_1030434633,ride_1030434633,0.0,wait
wait_edge_000065,sw_1030434659,ride_1030434659,0.0,wait
wait_edge_000066,sw_1030435099,ride_1030435099,0.0,wait
wait_edge_000067,sw_1030435276,ride_1030435276,0.0,wait
wait_edge_000068,sw_1030435450,ride_1030435450,0.0,wait
wait_edge_000069,sw_1030435789,ride_1030435789,0.0,wait
wait_edge_000070,sw_1030435809,ride_1030435809,0.0,wait
wait_edge_000071,sw_1030435912,ride_1030435912,0.0,wait
wait_edge_000072,sw_1030436061,ride_1030436061,0.0,wait
wait_edge_000073,sw_1030436586,ride_1030436586,0.0,wait
wait_edge_000074,sw_1030441975,ride_1030441975,0.0,wait
wait_edge_000075,sw_1030441976,ride_1030441976,0.0,wait
wait_edge_000076,sw_1030441990,ride_1030441990,0.0,wait
wait_edge_000077,sw_1030442019,ride_1030442019,0.0,wait
wait_edge_000078,sw_1030442035,ride_1030442035,0.0,wait
wait_edge_000079,sw_1030442040,ride_1030442040,0.0,wait
wait_edge_000080,sw_1030442058,ride_1030442058,0.0,wait
wait_edge_000081,sw_1030442063,ride_1030442063,0.0,wait
wait_edge_000082,sw_1030442070,ride_1030442070,0.0,wait
wait_edge_000083,sw_1067667119,ride_1067667119,0.0,wait
wait_edge_000084,sw_1067667176,ride_1067667176,0.0,wait
wait_edge_000085,sw_1067667178,ride_1067667178,0.0,wait
wait_edge_000086,sw_1067687681,ride_1067687681,0.0,wait
wait_edge_000087,sw_1067687745,ride_1067687745,0.0,wait
wait_edge_000088,sw_1067687748,ride_1067687748,0.0,wait
wait_edge_000089,sw_1097695898,ride_1097695898,0.0,wait
wait_edge_000090,sw_1097695904,ride_1097695904,0.0,wait
wait_edge_000091,sw_1097695915,ride_1097695915,0.0,wait
wait_edge_000092,sw_1097695920,ride_1097695920,0.0,wait
wait_edge_000093,sw_1097695923,ride_1097695923,0.0,wait
wait_edge_000094,sw_1097695924,ride_1097695924,0.0,wait
wait_edge_000095,sw_1097695926,ride_1097695926,0.0,wait
wait_edge_000096,sw_1097701580,ride_1097701580,0.0,wait
wait_edge_000097,sw_1097701614,ride_1097701614,0.0,wait
wait_edge_000098,sw_1125718846,ride_1125718846,0.0,wait
wait_edge_000099,sw_1125718866,ride_1125718866,0.0,wait
wait_edge_000100,sw_1125718888,ride_1125718888,0.0,wait
wait_edge_000101,sw_1125718893,ride_1125718893,0.0,wait
wait_edge_000102,sw_1125718895,ride_1125718895,0.0,wait
wait_edge_000103,sw_1125728455,ride_1125728455,0.0,wait
wait_edge_000104,sw_1125728456,ride_1125728456,0.0,wait
wait_edge_000105,sw_1125728458,ride_1125728458,0.0,wait
wait_edge_000106,sw_1125728459,ride_1125728459,0.0,wait
wait_edge_000107,sw_1125728464,ride_1125728464,0.0,wait
wait_edge_000108,sw_1125728466,ride_1125728466,0.0,wait
wait_edge_000109,sw_1125728473,ride_1125728473,0.0,wait
wait_edge_000110,sw_1125728476,ride_1125728476,0.0,wait
wait_edge_000111,sw_1125728477,ride_1125728477,0.0,wait
wait_edge_000112,sw_1125728479,ride_1125728479,0.0,wait
wait_edge_000113,sw_1125728483,ride_1125728483,0.0,wait
wait_edge_000114,sw_1125728484,ride_1125728484,0.0,wait
wait_edge_000115,sw_1125728486,ride_1125728486,0.0,wait
wait_edge_000116,sw_1125728492,ride_1125728492,0.0,wait
wait_edge_000117,sw_1125728493,ride_1125728493,0.0,wait
wait_edge_000118,sw_1125728498,ride_1125728498,0.0,wait
wait_edge_000119,sw_1125728501,ride_1125728501,0.0,wait
wait_edge_000120,sw_1125728504,ride_1125728504,0.0,wait
wait_edge_000121,sw_1125728506,ride_1125728506,0.0,wait
wait_edge_000122,sw_1125728510,ride_1125728510,0.0,wait
wait_edge_000123,sw_1125728512,ride_1125728512,0.0,wait
wait_edge_000124,sw_1125728514,ride_1125728514,0.0,wait
wait_edge_000125,sw_1125728515,ride_1125728515,0.0,wait
wait_edge_000126,sw_1125728519,ride_1125728519,0.0,wait
wait_edge_000127,sw_1125728521,ride_1125728521,0.0,wait
wait_edge_000128,sw_1125728523,ride_1125728523,0.0,wait
wait_edge_000129,sw_1125728527,ride_1125728527,0.0,wait
wait_edge_000130,sw_1125728528,ride_1125728528,0.0,wait
wait_edge_000131,sw_1125728531,ride_1125728531,0.0,wait
wait_edge_000132,sw_1125728539,ride_1125728539,0.0,wait
wait_edge_000133,sw_1125728540,ride_1125728540,0.0,wait
wait_edge_000134,sw_1125728541,ride_1125728541,0.0,wait
wait_edge_000135,sw_1125728542,ride_1125728542,0.0,wait
wait_edge_000136,sw_1125735961,ride_1125735961,0.0,wait
wait_edge_000137,sw_1125735999,ride_1125735999,0.0,wait
wait_edge_000138,sw_1125736006,ride_1125736006,0.0,wait
wait_edge_000139,sw_1125736009,ride_1125736009,0.0,wait
wait_edge_000140,sw_1125736011,ride_1125736011,0.0,wait
wait_edge_000141,sw_1125736017,ride_1125736017,0.0,wait
wait_edge_000142,sw_1125736028,ride_1125736028,0.0,wait
wait_edge_000143,sw_1125736039,ride_1125736039,0.0,wait
wait_edge_000144,sw_1125736040,ride_1125736040,0.0,wait
wait_edge_000145,sw_1125736044,ride_1125736044,0.0,wait
wait_edge_000146,sw_1125736372,ride_1125736372,0.0,wait
wait_edge_000147,sw_1125736373,ride_1125736373,0.0,wait
wait_edge_000148,sw_1125743480,ride_1125743480,0.0,wait
wait_edge_000149,sw_1125743482,ride_1125743482,0.0,wait
wait_edge_000150,sw_1125743488,ride_1125743488,0.0,wait
wait_edge_000151,sw_1125743490,ride_1125743490,0.0,wait
wait_edge_000152,sw_1125743491,ride_1125743491,0.0,wait
wait_edge_000153,sw_1125743493,ride_1125743493,0.0,wait
wait_edge_000154,sw_1125743494,ride_1125743494,0.0,wait
wait_edge_000155,sw_1125743502,ride_1125743502,0.0,wait
wait_edge_000156,sw_1125743507,ride_1125743507,0.0,wait
wait_edge_000157,sw_1125743517,ride_1125743517,0.0,wait
wait_edge_000158,sw_1125743525,ride_1125743525,0.0,wait
wait_edge_000159,sw_1125743526,ride_1125743526,0.0,wait
wait_edge_000160,sw_1125743537,ride_1125743537,0.0,wait
wait_edge_000161,sw_1125743541,ride_1125743541,0.0,wait
wait_edge_000162,sw_1125743544,ride_1125743544,0.0,wait
wait_edge_000163,sw_1125743548,ride_1125743548,0.0,wait
wait_edge_000164,sw_1125743550,ride_1125743550,0.0,wait
wait_edge_000165,sw_1125743568,ride_1125743568,0.0,wait
wait_edge_000166,sw_1125743577,ride_1125743577,0.0,wait
wait_edge_000167,sw_1125743578,ride_1125743578,0.0,wait
wait_edge_000168,sw_1125743581,ride_1125743581,0.0,wait
wait_edge_000169,sw_1125743610,ride_1125743610,0.0,wait
wait_edge_000170,sw_1125743618,ride_1125743618,0.0,wait
wait_edge_000171,sw_1125743627,ride_1125743627,0.0,wait
wait_edge_000172,sw_1125743632,ride_1125743632,0.0,wait
wait_edge_000173,sw_1125743637,ride_1125743637,0.0,wait
wait_edge_000174,sw_1125743640,ride_1125743640,0.0,wait
wait_edge_000175,sw_1125743644,ride_1125743644,0.0,wait
wait_edge_000176,sw_1125743654,ride_1125743654,0.0,wait
wait_edge_000177,sw_1125743673,ride_1125743673,0.0,wait
wait_edge_000178,sw_1125743675,ride_1125743675,0.0,wait
wait_edge_000179,sw_1125743678,ride_1125743678,0.0,wait
wait_edge_000180,sw_1125744804,ride_1125744804,0.0,wait
wait_edge_000181,sw_1125744816,ride_1125744816,0.0,wait
wait_edge_000182,sw_1125749161,ride_1125749161,0.0,wait
wait_edge_000183,sw_1125749162,ride_1125749162,0.0,wait
wait_edge_000184,sw_1125749168,ride_1125749168,0.0,wait
wait_edge_000185,sw_1125749184,ride_1125749184,0.0,wait
wait_edge_000186,sw_1125749185,ride_1125749185,0.0,wait
wait_edge_000187,sw_1125749186,ride_1125749186,0.0,wait
wait_edge_000188,sw_1125749188,ride_1125749188,0.0,wait
wait_edge_000189,sw_1125755727,ride_1125755727,0.0,wait
wait_edge_000190,sw_1125755729,ride_1125755729,0.0,wait
wait_edge_000191,sw_1125755733,ride_1125755733,0.0,wait
wait_edge_000192,sw_1125755744,ride_1125755744,0.0,wait
wait_edge_000193,sw_1125755758,ride_1125755758,0.0,wait
wait_edge_000194,sw_1125755762,ride_1125755762,0.0,wait
wait_edge_000195,sw_1125755768,ride_1125755768,0.0,wait
wait_edge_000196,sw_1125755773,ride_1125755773,0.0,wait
wait_edge_000197,sw_1125755775,ride_1125755775,0.0,wait
wait_edge_000198,sw_1125761656,ride_1125761656,0.0,wait
wait_edge_000199,sw_1125761658,ride_1125761658,0.0,wait
wait_edge_000200,sw_1125761659,ride_1125761659,0.0,wait
wait_edge_000201,sw_1125761668,ride_1125761668,0.0,wait
wait_edge_000202,sw_1125761669,ride_1125761669,0.0,wait
wait_edge_000203,sw_1125761670,ride_1125761670,0.0,wait
wait_edge_000204,sw_1125761671,ride_1125761671,0.0,wait
wait_edge_000205,sw_1125761673,ride_1125761673,0.0,wait
wait_edge_000206,sw_1125761677,ride_1125761677,0.0,wait
wait_edge_000207,sw_1125761681,ride_1125761681,0.0,wait
wait_edge_000208,sw_1125761688,ride_1125761688,0.0,wait
wait_edge_000209,sw_1125761694,ride_1125761694,0.0,wait
wait_edge_000210,sw_1125761696,ride_1125761696,0.0,wait
wait_edge_000211,sw_1125761699,ride_1125761699,0.0,wait
wait_edge_000212,sw_1125761702,ride_1125761702,0.0,wait
wait_edge_000213,sw_1125761718,ride_1125761718,0.0,wait
wait_edge_000214,sw_1125761719,ride_1125761719,0.0,wait
wait_edge_000215,sw_1125761728,ride_1125761728,0.0,wait
wait_edge_000216,sw_1125761733,ride_1125761733,0.0,wait
wait_edge_000217,sw_1125761735,ride_1125761735,0.0,wait
wait_edge_000218,sw_1125761739,ride_1125761739,0.0,wait
wait_edge_000219,sw_1125761741,ride_1125761741,0.0,wait
wait_edge_000220,sw_1125761748,ride_1125761748,0.0,wait
wait_edge_000221,sw_1125761749,ride_1125761749,0.0,wait
wait_edge_000222,sw_1125761754,ride_1125761754,0.0,wait
wait_edge_000223,sw_1125761758,ride_1125761758,0.0,wait
wait_edge_000224,sw_1125761761,ride_1125761761,0.0,wait
wait_edge_000225,sw_1125761762,ride_1125761762,0.0,wait
wait_edge_000226,sw_1125761765,ride_1125761765,0.0,wait
wait_edge_000227,sw_1125761772,ride_1125761772,0.0,wait
wait_edge_000228,sw_1125761776,ride_1125761776,0.0,wait
wait_edge_000229,sw_1125761779,ride_1125761779,0.0,wait
wait_edge_000230,sw_1125761780,ride_1125761780,0.0,wait
wait_edge_000231,sw_1125768529,ride_1125768529,0.0,wait
wait_edge_000232,sw_1125768537,ride_1125768537,0.0,wait
wait_edge_000233,sw_1125768542,ride_1125768542,0.0,wait
wait_edge_000234,sw_1125768559,ride_1125768559,0.0,wait
wait_edge_000235,sw_1125768590,ride_1125768590,0.0,wait
wait_edge_000236,sw_1125768617,ride_1125768617,0.0,wait
wait_edge_000237,sw_1125768622,ride_1125768622,0.0,wait
wait_edge_000238,sw_1125768638,ride_1125768638,0.0,wait
wait_edge_000239,sw_1125768640,ride_1125768640,0.0,wait
wait_edge_000240,sw_1125768649,ride_1125768649,0.0,wait
wait_edge_000241,sw_1125768658,ride_1125768658,0.0,wait
wait_edge_000242,sw_1125768659,ride_1125768659,0.0,wait
wait_edge_000243,sw_1125768664,ride_1125768664,0.0,wait
wait_edge_000244,sw_1125768682,ride_1125768682,0.0,wait
wait_edge_000245,sw_1125768688,ride_1125768688,0.0,wait
wait_edge_000246,sw_1125768704,ride_1125768704,0.0,wait
wait_edge_000247,sw_1125768707,ride_1125768707,0.0,wait
wait_edge_000248,sw_1125768712,ride_1125768712,0.0,wait
wait_edge_000249,sw_1125768714,ride_1125768714,0.0,wait
wait_edge_000250,sw_1125781587,ride_1125781587,0.0,wait
wait_edge_000251,sw_1125781591,ride_1125781591,0.0,wait
wait_edge_000252,sw_1125781593,ride_1125781593,0.0,wait
wait_edge_000253,sw_1125781594,ride_1125781594,0.0,wait
wait_edge_000254,sw_1125781596,ride_1125781596,0.0,wait
wait_edge_000255,sw_1125781597,ride_1125781597,0.0,wait
wait_edge_000256,sw_1125781598,ride_1125781598,0.0,wait
wait_edge_000257,sw_1125781602,ride_1125781602,0.0,wait
wait_edge_000258,sw_1125781604,ride_1125781604,0.0,wait
wait_edge_000259,sw_1125781606,ride_1125781606,0.0,wait
wait_edge_000260,sw_1125781608,ride_1125781608,0.0,wait
wait_edge_000261,sw_1125781609,ride_1125781609,0.0,wait
wait_edge_000262,sw_1125781610,ride_1125781610,0.0,wait
wait_edge_000263,sw_1125781616,ride_1125781616,0.0,wait
wait_edge_000264,sw_1125781617,ride_1125781617,0.0,wait
wait_edge_000265,sw_1125781618,ride_1125781618,0.0,wait
wait_edge_000266,sw_1125781619,ride_1125781619,0.0,wait
wait_edge_000267,sw_1125781625,ride_1125781625,0.0,wait
wait_edge_000268,sw_1125781626,ride_1125781626,0.0,wait
wait_edge_000269,sw_1125781629,ride_1125781629,0.0,wait
wait_edge_000270,sw_1125781630,ride_1125781630,0.0,wait
wait_edge_000271,sw_1125781633,ride_1125781633,0.0,wait
wait_edge_000272,sw_1125781634,ride_1125781634,0.0,wait
wait_edge_000273,sw_1125781635,ride_1125781635,0.0,wait
wait_edge_000274,sw_1125781636,ride_1125781636,0.0,wait
wait_edge_000275,sw_1125781637,ride_1125781637,0.0,wait
wait_edge_000276,sw_1125781640,ride_1125781640,0.0,wait
wait_edge_000277,sw_1125781643,ride_1125781643,0.0,wait
wait_edge_000278,sw_1125781646,ride_1125781646,0.0,wait
wait_edge_000279,sw_1125782512,ride_1125782512,0.0,wait
wait_edge_000280,sw_1125782518,ride_1125782518,0.0,wait
wait_edge_000281,sw_1125783381,ride_1125783381,0.0,wait
wait_edge_000282,sw_1125783383,ride_1125783383,0.0,wait
wait_edge_000283,sw_1125783384,ride_1125783384,0.0,wait
wait_edge_000284,sw_1125783386,ride_1125783386,0.0,wait
wait_edge_000285,sw_1125783390,ride_1125783390,0.0,wait
wait_edge_000286,sw_1125783391,ride_1125783391,0.0,wait
wait_edge_000287,sw_1125806118,ride_1125806118,0.0,wait
wait_edge_000288,sw_1125806122,ride_1125806122,0.0,wait
wait_edge_000289,sw_1125806130,ride_1125806130,0.0,wait
wait_edge_000290,sw_1125806146,ride_1125806146,0.0,wait
wait_edge_000291,sw_1125806155,ride_1125806155,0.0,wait
wait_edge_000292,sw_1125806170,ride_1125806170,0.0,wait
wait_edge_000293,sw_1125806186,ride_1125806186,0.0,wait
wait_edge_000294,sw_1125806205,ride_1125806205,0.0,wait
wait_edge_000295,sw_1125806214,ride_1125806214,0.0,wait
wait_edge_000296,sw_1125806220,ride_1125806220,0.0,wait
wait_edge_000297,sw_1125806233,ride_1125806233,0.0,wait
wait_edge_000298,sw_1125806239,ride_1125806239,0.0,wait
wait_edge_000299,sw_1125806255,ride_1125806255,0.0,wait
wait_edge_000300,sw_1125806257,ride_1125806257,0.0,wait
wait_edge_000301,sw_1125806267,ride_1125806267,0.0,wait
wait_edge_000302,sw_1125806270,ride_1125806270,0.0,wait
wait_edge_000303,sw_1125806275,ride_1125806275,0.0,wait
wait_edge_000304,sw_1125806286,ride_1125806286,0.0,wait
wait_edge_000305,sw_1125806300,ride_1125806300,0.0,wait
wait_edge_000306,sw_1125806302,ride_1125806302,0.0,wait
wait_edge_000307,sw_1125806304,ride_1125806304,0.0,wait
wait_edge_000308,sw_1125806308,ride_1125806308,0.0,wait
wait_edge_000309,sw_1125806336,ride_1125806336,0.0,wait
wait_edge_000310,sw_1125806340,ride_1125806340,0.0,wait
wait_edge_000311,sw_1125806341,ride_1125806341,0.0,wait
wait_edge_000312,sw_1125806357,ride_1125806357,0.0,wait
wait_edge_000313,sw_1125806358,ride_1125806358,0.0,wait
wait_edge_000314,sw_1125806376,ride_1125806376,0.0,wait
wait_edge_000315,sw_1125806394,ride_1125806394,0.0,wait
wait_edge_000316,sw_1125806400,ride_1125806400,0.0,wait
wait_edge_000317,sw_1125806413,ride_1125806413,0.0,wait
wait_edge_000318,sw_1125806420,ride_1125806420,0.0,wait
wait_edge_000319,sw_1125806422,ride_1125806422,0.0,wait
wait_edge_000320,sw_1125806439,ride_1125806439,0.0,wait
wait_edge_000321,sw_1125806441,ride_1125806441,0.0,wait
wait_edge_000322,sw_1125806451,ride_1125806451,0.0,wait
wait_edge_000323,sw_1125806465,ride_1125806465,0.0,wait
wait_edge_000324,sw_1125806471,ride_1125806471,0.0,wait
wait_edge_000325,sw_1125806478,ride_1125806478,0.0,wait
wait_edge_000326,sw_1125806480,ride_1125806480,0.0,wait
wait_edge_000327,sw_1125806482,ride_1125806482,0.0,wait
wait_edge_000328,sw_1125806486,ride_1125806486,0.0,wait
wait_edge_000329,sw_1125806488,ride_1125806488,0.0,wait
wait_edge_000330,sw_1125806490,ride_1125806490,0.0,wait
wait_edge_000331,sw_1125806496,ride_1125806496,0.0,wait
wait_edge_000332,sw_1125806500,ride_1125806500,0.0,wait
wait_edge_000333,sw_1125806502,ride_1125806502,0.0,wait
wait_edge_000334,sw_1125806508,ride_1125806508,0.0,wait
wait_edge_000335,sw_1125806512,ride_1125806512,0.0,wait
wait_edge_000336,sw_1125806514,ride_1125806514,0.0,wait
wait_edge_000337,sw_1125806520,ride_1125806520,0.0,wait
wait_edge_000338,sw_1125807752,ride_1125807752,0.0,wait
wait_edge_000339,sw_1125807754,ride_1125807754,0.0,wait
wait_edge_000340,sw_1125807756,ride_1125807756,0.0,wait
wait_edge_000341,sw_1125807757,ride_1125807757,0.0,wait
wait_edge_000342,sw_1125807759,ride_1125807759,0.0,wait
wait_edge_000343,sw_1125823554,ride_1125823554,0.0,wait
wait_edge_000344,sw_1125823566,ride_1125823566,0.0,wait
wait_edge_000345,sw_1125823568,ride_1125823568,0.0,wait
wait_edge_000346,sw_1125823572,ride_1125823572,0.0,wait
wait_edge_000347,sw_1125823597,ride_1125823597,0.0,wait
wait_edge_000348,sw_1125843135,ride_1125843135,0.0,wait
wait_edge_000349,sw_1125843142,ride_1125843142,0.0,wait
wait_edge_000350,sw_1125843149,ride_1125843149,0.0,wait
wait_edge_000351,sw_1125843152,ride_1125843152,0.0,wait
wait_edge_000352,sw_1125843155,ride_1125843155,0.0,wait
wait_edge_000353,sw_1125843159,ride_1125843159,0.0,wait
wait_edge_000354,sw_1125843160,ride_1125843160,0.0,wait
wait_edge_000355,sw_1125843169,ride_1125843169,0.0,wait
wait_edge_000356,sw_1125843171,ride_1125843171,0.0,wait
wait_edge_000357,sw_1125843176,ride_1125843176,0.0,wait
wait_edge_000358,sw_1125843180,ride_1125843180,0.0,wait
wait_edge_000359,sw_1125843181,ride_1125843181,0.0,wait
wait_edge_000360,sw_1125843182,ride_1125843182,0.0,wait
wait_edge_000361,sw_1125843183,ride_1125843183,0.0,wait
wait_edge_000362,sw_1125843184,ride_1125843184,0.0,wait
wait_edge_000363,sw_1125843187,ride_1125843187,0.0,wait
wait_edge_000364,sw_1125843193,ride_1125843193,0.0,wait
wait_edge_000365,sw_1125849226,ride_1125849226,0.0,wait
wait_edge_000366,sw_1125849228,ride_1125849228,0.0,wait
wait_edge_000367,sw_1125849234,ride_1125849234,0.0,wait
wait_edge_000368,sw_1125849247,ride_1125849247,0.0,wait
wait_edge_000369,sw_1125849258,ride_1125849258,0.0,wait
wait_edge_000370,sw_1125849263,ride_1125849263,0.0,wait
wait_edge_000371,sw_1125849270,ride_1125849270,0.0,wait
wait_edge_000372,sw_1125849277,ride_1125849277,0.0,wait
wait_edge_000373,sw_1125849288,ride_1125849288,0.0,wait
wait_edge_000374,sw_1125849293,ride_1125849293,0.0,wait
wait_edge_000375,sw_1125849298,ride_1125849298,0.0,wait
wait_edge_000376,sw_1125849305,ride_1125849305,0.0,wait
wait_edge_000377,sw_1125849318,ride_1125849318,0.0,wait
wait_edge_000378,sw_1125849330,ride_1125849330,0.0,wait
wait_edge_000379,sw_1125849349,ride_1125849349,0.0,wait
wait_edge_000380,sw_1125849355,ride_1125849355,0.0,wait
wait_edge_000381,sw_1125849360,ride_1125849360,0.0,wait
wait_edge_000382,sw_1125849366,ride_1125849366,0.0,wait
wait_edge_000383,sw_1125849380,ride_1125849380,0.0,wait
wait_edge_000384,sw_1125849398,ride_1125849398,0.0,wait
wait_edge_000385,sw_1125849405,ride_1125849405,0.0,wait
wait_edge_000386,sw_1125849416,ride_1125849416,0.0,wait
wait_edge_000387,sw_1125849418,ride_1125849418,0.0,wait
wait_edge_000388,sw_1125849427,ride_1125849427,0.0,wait
wait_edge_000389,sw_1125849442,ride_1125849442,0.0,wait
wait_edge_000390,sw_1125851330,ride_1125851330,0.0,wait
wait_edge_000391,sw_1125851337,ride_1125851337,0.0,wait
wait_edge_000392,sw_1125851341,ride_1125851341,0.0,wait
wait_edge_000393,sw_1125851346,ride_1125851346,0.0,wait
wait_edge_000394,sw_1125853529,ride_1125853529,0.0,wait
wait_edge_000395,sw_1125853534,ride_1125853534,0.0,wait
wait_edge_000396,sw_1125853535,ride_1125853535,0.0,wait
wait_edge_000397,sw_1125853537,ride_1125853537,0.0,wait
wait_edge_000398,sw_1125853538,ride_1125853538,0.0,wait
wait_edge_000399,sw_1125853539,ride_1125853539,0.0,wait
wait_edge_000400,sw_1125853540,ride_1125853540,0.0,wait
wait_edge_000401,sw_1125853541,ride_1125853541,0.0,wait
wait_edge_000402,sw_1125853545,ride_1125853545,0.0,wait
wait_edge_000403,sw_1125853549,ride_1125853549,0.0,wait
wait_edge_000404,sw_1125853554,ride_1125853554,0.0,wait
wait_edge_000405,sw_1125853556,ride_1125853556,0.0,wait
wait_edge_000406,sw_1125853557,ride_1125853557,0.0,wait
wait_edge_000407,sw_1125853561,ride_1125853561,0.0,wait
wait_edge_000408,sw_1125853564,ride_1125853564,0.0,wait
wait_edge_000409,sw_1125853568,ride_1125853568,0.0,wait
wait_edge_000410,sw_1125853569,ride_1125853569,0.0,wait
wait_edge_000411,sw_1125853576,ride_1125853576,0.0,wait
wait_edge_000412,sw_1125853580,ride_1125853580,0.0,wait
wait_edge_000413,sw_1125853581,ride_1125853581,0.0,wait
wait_edge_000414,sw_1125853582,ride_1125853582,0.0,wait
wait_edge_000415,sw_1296643953,ride_1296643953,0.0,wait
wait_edge_000416,sw_1296643963,ride_1296643963,0.0,wait
wait_edge_000417,sw_1296643969,ride_1296643969,0.0,wait
wait_edge_000418,sw_1296643986,ride_1296643986,0.0,wait
wait_edge_000419,sw_1296644018,ride_1296644018,0.0,wait
wait_edge_000420,sw_1296644035,ride_1296644035,0.0,wait
wait_edge_000421,sw_1296644040,ride_1296644040,0.0,wait
wait_edge_000422,sw_1296644112,ride_1296644112,0.0,wait
wait_edge_000423,sw_1296644113,ride_1296644113,0.0,wait
wait_edge_000424,sw_1296644131,ride_1296644131,0.0,wait
wait_edge_000425,sw_1296644153,ride_1296644153,0.0,wait
wait_edge_000426,sw_1296644174,ride_1296644174,0.0,wait
wait_edge_000427,sw_1296644200,ride_1296644200,0.0,wait
wait_edge_000428,sw_1296644206,ride_1296644206,0.0,wait
wait_edge_000429,sw_1296644244,ride_1296644244,0.0,wait
wait_edge_000430,sw_1296644262,ride_1296644262,0.0,wait
wait_edge_000431,sw_1296644266,ride_1296644266,0.0,wait
wait_edge_000432,sw_1296644268,ride_1296644268,0.0,wait
wait_edge_000433,sw_1296644270,ride_1296644270,0.0,wait
wait_edge_000434,sw_1296644284,ride_1296644284,0.0,wait
wait_edge_000435,sw_1296644327,ride_1296644327,0.0,wait
wait_edge_000436,sw_1296644338,ride_1296644338,0.0,wait
wait_edge_000437,sw_1296644370,ride_1296644370,0.0,wait
wait_edge_000438,sw_1296644373,ride_1296644373,0.0,wait
