currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,snap_dist_m,low_conf_geom,traffic_index,query_ts,base_osmid,lat,lon
48,62,1559,1207,0.988027,818.0,True,1.2917,2026-03-08T01:19:29.911493+00:00,3040,8.3236306,124.25510020000002
50,60,1497,1247,0.978044,8.5,False,1.2,2026-03-08T01:19:31.117539+00:00,1088,8.3229286,124.2473017
50,60,1497,1247,0.978044,2.7,False,1.2,2026-03-08T01:19:32.369246+00:00,3078,8.3192861,124.2488439
48,62,1559,1207,0.988027,473.2,True,1.2917,2026-03-08T01:19:33.779377+00:00,3043,8.3227701,124.2520713
50,60,1497,1247,0.978044,2.2,False,1.2,2026-03-08T01:19:35.172659+00:00,1094,8.330307599999998,124.2473277
48,62,1559,1207,0.988027,43.8,False,1.2917,2026-03-08T01:19:36.382894+00:00,3556,8.343399199999999,124.26130329999998
48,62,1559,1207,0.988027,90.3,False,1.2917,2026-03-08T01:19:37.614831+00:00,3561,8.34449965000001,124.26119575000006
48,62,1559,1207,0.988027,117.5,True,1.2917,2026-03-08T01:19:38.800588+00:00,4181,8.3450793,124.2611383
48,62,1559,1207,0.988027,459.1,True,1.2917,2026-03-08T01:19:40.181239+00:00,4942,8.349256099999998,124.2635296
48,62,1559,1207,0.988027,159.9,True,1.2917,2026-03-08T01:19:41.401852+00:00,3568,8.341264099999998,124.26212700000002
48,62,1559,1207,0.988027,46.9,False,1.2917,2026-03-08T01:19:42.596672+00:00,3559,8.3429888,124.2614352
48,62,1559,1207,0.988027,1883.3,True,1.2917,2026-03-08T01:19:44.044380+00:00,3710,8.340854399999996,124.2780519
50,60,1497,1247,0.978134,163.9,True,1.2,2026-03-08T01:19:45.336256+00:00,4229,8.3399517,124.258333
48,62,1559,1207,0.988027,598.9,True,1.2917,2026-03-08T01:19:46.602305+00:00,3534,8.3559754,124.26664510000002
50,60,1497,1247,0.978134,46.0,False,1.2,2026-03-08T01:19:48.066558+00:00,3569,8.3438028,124.26016420000002
48,62,1559,1207,0.988027,1381.4,True,1.2917,2026-03-08T01:19:49.516189+00:00,3755,8.3381939,124.27282689999998
48,62,1559,1207,0.988027,474.4,True,1.2917,2026-03-08T01:19:50.836876+00:00,4944,8.349300199999998,124.2637925
48,62,1559,1207,0.988027,55.3,False,1.2917,2026-03-08T01:19:52.103192+00:00,28,8.336536199999998,124.25719250000002
48,62,1559,1207,0.988027,1343.6,True,1.2917,2026-03-08T01:19:53.347778+00:00,3911,8.3390812,124.2727442
48,62,1559,1207,0.988027,591.8,True,1.2917,2026-03-08T01:19:55.017400+00:00,4679,8.348965699999999,124.2649801
50,60,1497,1247,0.978134,7.3,False,1.2,2026-03-08T01:19:56.215515+00:00,4222,8.337806,124.258313
48,62,1559,1207,0.988027,631.6,True,1.2917,2026-03-08T01:19:57.415927+00:00,3826,8.3496021,124.2659668
50,60,1497,1247,0.978134,32.8,False,1.2,2026-03-08T01:19:58.695863+00:00,3571,8.3449277,124.2596488
48,62,1559,1207,0.988027,242.4,True,1.2917,2026-03-08T01:20:00.117369+00:00,4766,8.340385299999996,124.2625648
50,61,1497,1227,0.976593,4.8,False,1.22,2026-03-08T01:20:01.300336+00:00,22,8.341357300001444,124.26055404999572
47,61,1592,1227,0.986178,179.1,True,1.2979,2026-03-08T01:20:02.748624+00:00,3819,8.352868100000002,124.2630208
47,61,1592,1227,0.986178,71.6,False,1.2979,2026-03-08T01:20:04.145175+00:00,3565,8.3430153,124.2616587
47,61,1592,1227,0.986178,3256.0,True,1.2979,2026-03-08T01:20:05.724647+00:00,4698,8.333013599999997,124.2890409
47,61,1592,1227,0.986178,126.6,True,1.2979,2026-03-08T01:20:06.982328+00:00,4180,8.345270299999997,124.2611223
50,61,1497,1227,0.976593,4.5,False,1.22,2026-03-08T01:20:08.202024+00:00,1093,8.3522206,124.260419
47,61,1592,1227,0.986178,127.5,True,1.2979,2026-03-08T01:20:09.442225+00:00,3563,8.3433898,124.2621028
50,61,1497,1227,0.976593,8.0,False,1.22,2026-03-08T01:20:12.359475+00:00,4226,8.339795499999997,124.2598343
47,61,1592,1227,0.986178,2444.8,True,1.2979,2026-03-08T01:20:13.543552+00:00,4040,8.3462642,124.2829804
47,61,1592,1227,0.986178,601.8,True,1.2979,2026-03-08T01:20:15.043525+00:00,3535,8.3550933,124.2668566
50,61,1497,1227,0.976593,62.8,False,1.22,2026-03-08T01:20:16.216538+00:00,4220,8.3389191,124.2588727
50,61,1497,1227,0.976593,146.1,True,1.22,2026-03-08T01:20:17.448785+00:00,4821,8.3379856,124.2560685
50,60,1497,1247,0.976143,48.7,False,1.2,2026-03-08T01:20:18.723549+00:00,3570,8.343475,124.2603305
48,62,1559,1207,0.987431,2731.9,True,1.2917,2026-03-08T01:20:19.979333+00:00,3760,8.35152,124.286242
50,60,1497,1247,0.976143,7.6,False,1.2,2026-03-08T01:20:21.278802+00:00,1090,8.353847399999998,124.2614731
48,62,1559,1207,0.987431,245.7,True,1.2917,2026-03-08T01:20:22.612863+00:00,4768,8.3400038,124.2624307
48,62,1559,1207,0.987431,1995.3,True,1.2917,2026-03-08T01:20:23.830592+00:00,4044,8.3432853,124.2791556
48,62,1559,1207,0.987431,606.6,True,1.2917,2026-03-08T01:20:25.265156+00:00,3823,8.3495775,124.265674
48,62,1559,1207,0.987431,209.0,True,1.2917,2026-03-08T01:20:26.478759+00:00,3528,8.355787,124.2630523
48,62,1559,1207,0.987431,424.2,True,1.2917,2026-03-08T01:20:27.781667+00:00,3820,8.349166099999998,124.2629899
48,62,1559,1207,0.987431,1681.2,True,1.2917,2026-03-08T01:20:29.124995+00:00,3713,8.338010400000002,124.2756255
50,60,1497,1247,0.976143,5.6,False,1.2,2026-03-08T01:20:30.371275+00:00,26,8.337680299999993,124.2580882
48,62,1559,1207,0.987431,2761.5,True,1.2917,2026-03-08T01:20:31.830488+00:00,4046,8.353199799999999,124.2865933
48,62,1559,1207,0.987431,260.3,True,1.2917,2026-03-08T01:20:33.179695+00:00,3818,8.3512467,124.263002
48,62,1559,1207,0.987431,1372.2,True,1.2917,2026-03-08T01:20:34.377835+00:00,3757,8.3385767,124.27286379999998
48,62,1559,1207,0.987431,1021.7,True,1.2917,2026-03-08T01:20:35.576368+00:00,3041,8.324365699999998,124.2567967
48,62,1559,1207,0.987431,520.3,True,1.2917,2026-03-08T01:20:36.728655+00:00,4945,8.348943599999998,124.26401579999998
48,62,1559,1207,0.987431,506.3,True,1.2917,2026-03-08T01:20:37.846187+00:00,4939,8.349379399999998,124.2642991
50,60,1497,1247,0.976143,119.2,True,1.2,2026-03-08T01:20:39.011132+00:00,4230,8.340353350000711,124.2589656000001
48,62,1559,1207,0.987431,1904.8,True,1.2917,2026-03-08T01:20:40.163599+00:00,3712,8.3424374,124.2783382
48,62,1559,1207,0.987431,1528.7,True,1.2917,2026-03-08T01:20:41.623016+00:00,3756,8.337923200000002,124.2741466
48,62,1559,1207,0.987431,107.7,True,1.2917,2026-03-08T01:20:43.154308+00:00,3558,8.343403399999998,124.2619125
48,62,1559,1207,0.987431,182.0,True,1.2917,2026-03-08T01:20:44.440804+00:00,3576,8.344188999999997,124.2623252
48,62,1559,1207,0.987431,1377.6,True,1.2917,2026-03-08T01:20:45.553951+00:00,3816,8.3495481,124.2733877
50,60,1497,1247,0.976143,135.6,True,1.2,2026-03-08T01:20:46.740917+00:00,3572,8.343059199999999,124.2596602
48,62,1559,1207,0.987431,1902.9,True,1.2917,2026-03-08T01:20:48.073005+00:00,4037,8.3428858,124.2783234
48,62,1559,1207,0.987431,1117.5,True,1.2917,2026-03-08T01:22:07.093687+00:00,4050,8.379627399999999,124.2856231
48,62,1559,1207,0.987431,169.5,True,1.2917,2026-03-08T01:22:08.319608+00:00,4004,8.377571799999998,124.2659075
48,62,1559,1207,0.987431,288.3,True,1.2917,2026-03-08T01:22:09.498650+00:00,4008,8.374723100000002,124.2657208
48,62,1559,1207,0.987431,314.6,True,1.2917,2026-03-08T01:22:10.662251+00:00,4707,8.3880978,124.28211
49,60,1527,1247,0.977118,3.4,False,1.2245,2026-03-08T01:22:12.149743+00:00,4007,8.374122799999999,124.2630776
49,60,1527,1247,0.977118,7.5,False,1.2245,2026-03-08T01:22:13.346558+00:00,4706,8.382364400000002,124.2733124
48,62,1559,1207,0.987431,152.4,True,1.2917,2026-03-08T01:22:14.560337+00:00,3324,8.358444999999998,124.2625473
48,62,1559,1207,0.987431,1043.3,True,1.2917,2026-03-08T01:22:15.916800+00:00,4434,8.3805106,124.2854074
49,60,1527,1247,0.977118,6.2,False,1.2245,2026-03-08T01:22:17.117728+00:00,1100,8.390181199999997,124.28008350000002
49,60,1527,1247,0.977118,6.1,False,1.2245,2026-03-08T01:22:18.380955+00:00,1086,8.362699899999997,124.2624237
49,60,1527,1247,0.977118,8.7,False,1.2245,2026-03-08T01:22:19.580341+00:00,1098,8.3909079,124.2806348
48,62,1559,1207,0.987431,290.5,True,1.2917,2026-03-08T01:22:20.759687+00:00,3999,8.3763642,124.2660897
49,60,1527,1247,0.977118,2.4,False,1.2245,2026-03-08T01:22:22.113838+00:00,4207,8.3688516,124.2617932
48,62,1559,1207,0.987431,345.2,True,1.2917,2026-03-08T01:22:23.279662+00:00,3716,8.3727648,124.266162
48,62,1559,1207,0.987431,722.2,True,1.2917,2026-03-08T01:22:24.466133+00:00,3714,8.365010199999997,124.268935
48,62,1559,1207,0.987431,518.9,True,1.2917,2026-03-08T01:22:25.674926+00:00,4835,8.393206300000001,124.2927012
49,60,1527,1247,0.977118,6.6,False,1.2245,2026-03-08T01:22:26.878197+00:00,4869,8.381969999999999,124.2727787
48,62,1559,1207,0.987431,1957.4,True,1.2917,2026-03-08T01:22:28.110579+00:00,3530,8.3603262,124.2801098
48,62,1559,1207,0.987432,63.2,False,1.2917,2026-03-08T01:22:29.576605+00:00,4436,8.3936196,124.28356700000002
48,62,1559,1207,0.987432,1288.2,True,1.2917,2026-03-08T01:22:31.105325+00:00,3532,8.3616812,124.2741492
48,62,1559,1207,0.987432,2690.5,True,1.2917,2026-03-08T01:22:32.366731+00:00,4051,8.363180499999999,124.2882711
49,61,1527,1227,0.977219,4.5,False,1.2449,2026-03-08T01:22:33.613540+00:00,4005,8.380928900000004,124.2713518
49,61,1527,1227,0.977219,17.4,False,1.2449,2026-03-08T01:22:34.779636+00:00,4000,8.3782927,124.2642044
48,62,1559,1207,0.987432,909.6,True,1.2917,2026-03-08T01:22:36.391663+00:00,1101,8.383204699999999,124.2853904
49,61,1527,1227,0.977219,8.0,False,1.2449,2026-03-08T01:22:37.674335+00:00,4003,8.3755529,124.2630675
49,61,1527,1227,0.977219,86.4,False,1.2449,2026-03-08T01:22:39.408620+00:00,4002,8.371927500000002,124.2615245
49,61,1527,1227,0.977219,4.5,False,1.2449,2026-03-08T01:22:40.613655+00:00,4643,8.363349200000002,124.2624647
48,62,1559,1207,0.987432,79.2,False,1.2917,2026-03-08T01:22:41.894464+00:00,4709,8.3897297,124.2806804
49,61,1527,1227,0.977219,5.8,False,1.2449,2026-03-08T01:22:43.056577+00:00,4208,8.37199650000198,124.26248834999566
49,61,1527,1227,0.977219,5.4,False,1.2449,2026-03-08T01:22:44.244397+00:00,1084,8.358934599999998,124.2612022
49,61,1527,1227,0.977219,4.0,False,1.2449,2026-03-08T01:22:45.440595+00:00,4093,8.3847544,124.2766088
48,62,1559,1207,0.987432,331.1,True,1.2917,2026-03-08T01:22:46.761430+00:00,3718,8.3741437,124.26611370000002
48,62,1559,1207,0.987432,139.6,True,1.2917,2026-03-08T01:22:48.044305+00:00,1085,8.3590474,124.2626278
48,62,1559,1207,0.987432,141.4,True,1.2917,2026-03-08T01:22:49.428264+00:00,4006,8.3749174,124.2643847
48,62,1559,1207,0.987432,118.5,True,1.2917,2026-03-08T01:22:50.812866+00:00,4009,8.3740605,124.2641828
49,61,1527,1227,0.977219,6.5,False,1.2449,2026-03-08T01:22:52.010868+00:00,4868,8.381728099999998,124.27247289999998
49,61,1527,1227,0.977219,5.9,False,1.2449,2026-03-08T01:22:53.295683+00:00,4705,8.385611999999998,124.2773985
48,62,1559,1207,0.987432,239.2,True,1.2917,2026-03-08T01:22:54.542656+00:00,4210,8.371081099999996,124.26452009999998
48,62,1559,1207,0.987432,1682.8,True,1.2917,2026-03-08T01:22:55.819663+00:00,3715,8.365676399999996,124.277643
48,62,1559,1207,0.987432,310.7,True,1.2917,2026-03-08T01:22:57.023059+00:00,4708,8.3884305,124.2823277
48,62,1559,1207,0.987432,323.4,True,1.2917,2026-03-08T01:22:58.209662+00:00,3717,8.3725452,124.2659216
49,60,1527,1247,0.977219,2.6,False,1.2245,2026-03-08T01:22:59.346334+00:00,1099,8.393924899999998,124.2830783
49,60,1527,1247,0.977219,9.9,False,1.2245,2026-03-08T01:23:00.661723+00:00,4209,8.3673956,124.2620524
48,61,1559,1227,0.987432,1003.8,True,1.2708,2026-03-08T01:23:01.928426+00:00,3529,8.3575159,124.2703935
49,60,1527,1247,0.977219,4.0,False,1.2245,2026-03-08T01:23:03.290156+00:00,4001,8.3786423,124.2647184
48,61,1559,1227,0.987432,2443.0,True,1.2708,2026-03-08T01:23:04.594521+00:00,4049,8.3652663,124.2873377
